Model Outputs,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,
,,S03:LAJC,,,S03:LHJC,,,S03:LKJC,,,S03:RAJC,,,S03:RHJC,,,S03:RKJC,,
2414,0,-156.614,2398.22,94.5933,-175.939,2420.51,811.37,-163.974,2404.18,456.427,-7.50565,2370.24,93.7692,4.84595,2413.09,813.289,4.64746,2371.38,464.529
2415,0,-156.611,2397.97,94.5956,-175.985,2420.53,811.364,-163.955,2403.45,456.455,-7.5046,2370.25,93.7749,4.80051,2413.13,813.284,4.62039,2371.38,464.533
2416,0,-156.61,2397.74,94.5988,-176.029,2420.56,811.358,-163.946,2402.75,456.483,-7.50337,2370.26,93.7804,4.75725,2413.17,813.279,4.59433,2371.38,464.536
2417,0,-156.61,2397.51,94.6025,-176.071,2420.58,811.352,-163.945,2402.07,456.511,-7.50233,2370.26,93.7853,4.71631,2413.21,813.274,4.56937,2371.39,464.539
2418,0,-156.611,2397.3,94.6065,-176.11,2420.6,811.346,-163.952,2401.44,456.537,-7.5018,2370.27,93.7891,4.67778,2413.25,813.27,4.54565,2371.39,464.54
2419,0,-156.612,2397.11,94.6105,-176.146,2420.62,811.341,-163.966,2400.86,456.563,-7.50212,2370.27,93.7915,4.64181,2413.28,813.266,4.52324,2371.4,464.54
2420,0,-156.613,2396.94,94.6141,-176.18,2420.63,811.335,-163.983,2400.34,456.586,-7.50354,2370.27,93.792,4.60834,2413.3,813.262,4.50227,2371.4,464.539
2421,0,-156.612,2396.79,94.6171,-176.211,2420.65,811.33,-164.003,2399.88,456.606,-7.5062,2370.27,93.7906,4.57761,2413.33,813.258,4.48279,2371.41,464.537
2422,0,-156.61,2396.65,94.6194,-176.239,2420.67,811.324,-164.024,2399.49,456.624,-7.51019,2370.27,93.7873,4.54956,2413.35,813.255,4.4649,2371.42,464.535
2423,0,-156.607,2396.53,94.621,-176.265,2420.68,811.319,-164.044,2399.16,456.639,-7.51546,2370.26,93.782,4.52416,2413.37,813.252,4.44864,2371.43,464.531
2424,0,-156.602,2396.43,94.6219,-176.288,2420.7,811.314,-164.062,2398.89,456.651,-7.52188,2370.26,93.7751,4.50153,2413.38,813.249,4.43404,2371.43,464.528
2425,0,-156.597,2396.35,94.6223,-176.307,2420.71,811.309,-164.078,2398.68,456.66,-7.52919,2370.25,93.7668,4.48159,2413.39,813.247,4.42109,2371.44,464.523
2426,0,-156.591,2396.28,94.6224,-176.324,2420.73,811.305,-164.092,2398.52,456.667,-7.53709,2370.24,93.7576,4.46433,2413.4,813.245,4.40979,2371.45,464.519
2427,0,-156.585,2396.23,94.6223,-176.339,2420.74,811.3,-164.102,2398.41,456.672,-7.54524,2370.23,93.748,4.44974,2413.41,813.243,4.40011,2371.45,464.514
2428,0,-156.579,2396.19,94.6224,-176.35,2420.75,811.296,-164.109,2398.34,456.675,-7.55324,2370.22,93.7384,4.43769,2413.41,813.241,4.39194,2371.46,464.51
2429,0,-156.575,2396.16,94.6228,-176.359,2420.77,811.293,-164.113,2398.31,456.675,-7.56074,2370.21,93.7294,4.42808,2413.42,813.24,4.38527,2371.46,464.505
2430,0,-156.572,2396.14,94.6237,-176.366,2420.78,811.289,-164.115,2398.3,456.675,-7.56744,2370.21,93.7212,4.421,2413.42,813.238,4.37997,2371.46,464.501
2431,0,-156.571,2396.14,94.6253,-176.37,2420.79,811.286,-164.114,2398.33,456.673,-7.57306,2370.21,93.7143,4.41616,2413.41,813.237,4.37595,2371.47,464.497
2432,0,-156.572,2396.15,94.6273,-176.372,2420.8,811.283,-164.111,2398.38,456.669,-7.57746,2370.21,93.7088,4.41353,2413.41,813.237,4.3731,2371.47,464.493
2433,0,-156.574,2396.17,94.63,-176.372,2420.82,811.281,-164.106,2398.46,456.665,-7.58056,2370.21,93.7048,4.41298,2413.41,813.236,4.37135,2371.47,464.49
2434,0,-156.578,2396.2,94.6329,-176.37,2420.83,811.278,-164.1,2398.55,456.66,-7.58239,2370.22,93.7023,4.41429,2413.4,813.235,4.37058,2371.47,464.487
2435,0,-156.582,2396.24,94.6361,-176.366,2420.84,811.276,-164.092,2398.67,456.653,-7.58303,2370.23,93.7011,4.41759,2413.4,813.235,4.3707,2371.47,464.485
2436,0,-156.588,2396.29,94.6393,-176.36,2420.85,811.274,-164.082,2398.81,456.645,-7.58267,2370.24,93.701,4.42253,2413.39,813.234,4.37163,2371.46,464.483
2437,0,-156.593,2396.36,94.6423,-176.353,2420.87,811.272,-164.072,2398.98,456.636,-7.58152,2370.25,93.7019,4.42898,2413.39,813.234,4.37331,2371.46,464.482
2438,0,-156.598,2396.43,94.6449,-176.344,2420.88,811.271,-164.06,2399.18,456.626,-7.57982,2370.26,93.7034,4.43683,2413.38,813.234,4.37569,2371.46,464.48
2439,0,-156.603,2396.52,94.6472,-176.334,2420.89,811.269,-164.049,2399.41,456.614,-7.57784,2370.27,93.7053,4.44608,2413.37,813.233,4.37873,2371.46,464.479
2440,0,-156.607,2396.62,94.649,-176.323,2420.9,811.267,-164.037,2399.66,456.6,-7.5758,2370.28,93.7074,4.45642,2413.37,813.233,4.38239,2371.46,464.479
2441,0,-156.61,2396.74,94.6504,-176.311,2420.92,811.266,-164.026,2399.96,456.584,-7.57393,2370.29,93.7095,4.46785,2413.37,813.232,4.38666,2371.46,464.478
2442,0,-156.612,2396.87,94.6515,-176.298,2420.93,811.264,-164.015,2400.3,456.566,-7.5724,2370.3,93.7114,4.48009,2413.36,813.232,4.39154,2371.46,464.478
2443,0,-156.613,2397.02,94.6523,-176.285,2420.94,811.263,-164.008,2400.67,456.546,-7.57135,2370.31,93.7129,4.49317,2413.36,813.231,4.39699,2371.45,464.478
2444,0,-156.614,2397.18,94.6532,-176.27,2420.95,811.261,-164.003,2401.09,456.524,-7.57089,2370.32,93.7141,4.50685,2413.36,813.231,4.40303,2371.45,464.478
2445,0,-156.615,2397.37,94.6541,-176.256,2420.97,811.259,-164.002,2401.55,456.499,-7.57107,2370.32,93.7148,4.521,2413.36,813.23,4.40964,2371.45,464.477
2446,0,-156.616,2397.57,94.6552,-176.241,2420.98,811.256,-164.007,2402.04,456.473,-7.57188,2370.33,93.7149,4.53558,2413.36,813.229,4.41679,2371.45,464.477
2447,0,-156.618,2397.78,94.6566,-176.225,2420.99,811.254,-164.018,2402.58,456.446,-7.57331,2370.33,93.7146,4.55041,2413.37,813.228,4.42446,2371.45,464.477
2448,0,-156.622,2398.01,94.6583,-176.21,2421,811.251,-164.036,2403.14,456.417,-7.57528,2370.32,93.7138,4.56545,2413.37,813.226,4.4326,2371.45,464.477
2449,0,-156.626,2398.25,94.6603,-176.195,2421.02,811.247,-164.063,2403.72,456.387,-7.57769,2370.32,93.7125,4.58041,2413.38,813.225,4.44116,2371.44,464.477
2450,0,-156.633,2398.49,94.6626,-176.18,2421.03,811.244,-164.098,2404.32,456.357,-7.58039,2370.32,93.7107,4.59531,2413.39,813.223,4.45007,2371.44,464.477
2451,0,-156.641,2398.74,94.665,-176.165,2421.04,811.24,-164.14,2404.93,456.328,-7.58323,2370.31,93.7086,4.60991,2413.4,813.221,4.45924,2371.44,464.477
2452,0,-156.651,2398.99,94.6674,-176.151,2421.06,811.235,-164.19,2405.53,456.299,-7.58604,2370.31,93.7062,4.62423,2413.42,813.22,4.46858,2371.43,464.478
2453,0,-156.662,2399.23,94.6697,-176.137,2421.07,811.23,-164.246,2406.12,456.271,-7.58862,2370.3,93.7035,4.63806,2413.43,813.218,4.47796,2371.43,464.478
2454,0,-156.674,2399.46,94.6717,-176.124,2421.09,811.225,-164.306,2406.68,456.246,-7.5908,2370.29,93.7007,4.65131,2413.45,813.215,4.48728,2371.42,464.478
2455,0,-156.686,2399.68,94.6733,-176.111,2421.1,811.22,-164.368,2407.2,456.222,-7.59242,2370.28,93.698,4.66397,2413.47,813.213,4.49643,2371.42,464.478
2456,0,-156.697,2399.88,94.6743,-176.1,2421.11,811.214,-164.429,2407.68,456.2,-7.59336,2370.27,93.6954,4.67577,2413.49,813.21,4.50528,2371.42,464.478
2457,0,-156.708,2400.05,94.6747,-176.089,2421.13,811.208,-164.486,2408.1,456.181,-7.59352,2370.27,93.693,4.68671,2413.52,813.207,4.51371,2371.41,464.478
2458,0,-156.716,2400.2,94.6743,-176.08,2421.14,811.201,-164.539,2408.47,456.164,-7.59288,2370.26,93.691,4.6966,2413.54,813.204,4.52164,2371.41,464.479
2459,0,-156.722,2400.32,94.6733,-176.071,2421.16,811.194,-164.585,2408.78,456.15,-7.59142,2370.25,93.6895,4.70549,2413.57,813.201,4.52897,2371.4,464.479
2460,0,-156.725,2400.42,94.6715,-176.064,2421.17,811.187,-164.623,2409.03,456.139,-7.5892,2370.24,93.6885,4.71318,2413.6,813.198,4.5356,2371.4,464.479
2461,0,-156.726,2400.5,94.669,-176.058,2421.19,811.18,-164.652,2409.23,456.129,-7.58632,2370.24,93.6881,4.71971,2413.63,813.195,4.54148,2371.4,464.478
2462,0,-156.725,2400.55,94.6661,-176.054,2421.21,811.173,-164.674,2409.37,456.122,-7.58293,2370.23,93.6884,4.72492,2413.66,813.192,4.54657,2371.4,464.478
2463,0,-156.722,2400.59,94.6627,-176.051,2421.22,811.166,-164.689,2409.48,456.116,-7.57918,2370.23,93.6893,4.72874,2413.69,813.188,4.55078,2371.4,464.478
2464,0,-156.717,2400.61,94.659,-176.049,2421.24,811.159,-164.699,2409.54,456.112,-7.57526,2370.22,93.6907,4.73104,2413.72,813.185,4.55414,2371.4,464.477
2465,0,-156.712,2400.62,94.6552,-176.049,2421.25,811.152,-164.705,2409.59,456.108,-7.57138,2370.22,93.6926,4.73196,2413.76,813.182,4.55657,2371.4,464.477
2466,0,-156.707,2400.63,94.6516,-176.05,2421.26,811.145,-164.709,2409.61,456.105,-7.56773,2370.21,93.6949,4.73136,2413.79,813.178,4.55809,2371.4,464.476
2467,0,-156.703,2400.63,94.6482,-176.053,2421.28,811.138,-164.713,2409.63,456.102,-7.5645,2370.21,93.6973,4.72921,2413.82,813.175,4.55868,2371.41,464.476
2468,0,-156.7,2400.64,94.6454,-176.058,2421.29,811.132,-164.718,2409.64,456.099,-7.56185,2370.2,93.6999,4.7255,2413.86,813.172,4.55832,2371.41,464.475
2469,0,-156.699,2400.66,94.6432,-176.064,2421.31,811.125,-164.725,2409.66,456.096,-7.55991,2370.2,93.7023,4.72011,2413.89,813.169,4.55701,2371.42,464.474
2470,0,-156.7,2400.67,94.6418,-176.071,2421.32,811.119,-164.736,2409.69,456.092,-7.55877,2370.19,93.7045,4.71329,2413.93,813.166,4.55473,2371.43,464.473
2471,0,-156.703,2400.7,94.6413,-176.081,2421.33,811.113,-164.749,2409.73,456.088,-7.55847,2370.18,93.7063,4.70476,2413.96,813.163,4.55147,2371.44,464.472
2472,0,-156.707,2400.73,94.6418,-176.092,2421.35,811.108,-164.765,2409.77,456.084,-7.55903,2370.18,93.7076,4.69462,2413.99,813.16,4.54722,2371.44,464.471
2473,0,-156.713,2400.76,94.6433,-176.104,2421.36,811.103,-164.783,2409.81,456.079,-7.56037,2370.17,93.7085,4.68297,2414.03,813.158,4.54195,2371.45,464.47
2474,0,-156.719,2400.79,94.6457,-176.118,2421.37,811.098,-164.802,2409.85,456.074,-7.56243,2370.16,93.7089,4.6697,2414.06,813.155,4.53565,2371.46,464.47
2475,0,-156.725,2400.82,94.6489,-176.134,2421.38,811.094,-164.818,2409.87,456.07,-7.56507,2370.16,93.7087,4.65496,2414.09,813.153,4.52831,2371.47,464.469
2476,0,-156.73,2400.84,94.6528,-176.15,2421.39,811.09,-164.831,2409.88,456.067,-7.56815,2370.15,93.7081,4.63866,2414.12,813.151,4.51992,2371.48,464.468
2477,0,-156.734,2400.84,94.6572,-176.169,2421.4,811.086,-164.839,2409.84,456.064,-7.57152,2370.14,93.7071,4.62094,2414.14,813.15,4.51047,2371.49,464.468
2478,0,-156.734,2400.83,94.6617,-176.189,2421.42,811.083,-164.838,2409.76,456.064,-7.57501,2370.13,93.7058,4.60182,2414.17,813.148,4.49997,2371.5,464.467
2479,0,-156.731,2400.78,94.6662,-176.21,2421.43,811.08,-164.827,2409.63,456.065,-7.57849,2370.13,93.7043,4.58126,2414.2,813.147,4.48845,2371.51,464.467
2480,0,-156.724,2400.71,94.6705,-176.232,2421.44,811.078,-164.806,2409.44,456.069,-7.58182,2370.12,93.7026,4.5595,2414.22,813.147,4.47592,2371.51,464.467
2481,0,-156.713,2400.61,94.6742,-176.255,2421.45,811.076,-164.772,2409.18,456.076,-7.5849,2370.12,93.7008,4.53639,2414.24,813.146,4.46243,2371.52,464.466
2482,0,-156.697,2400.48,94.6772,-176.28,2421.46,811.074,-164.727,2408.84,456.086,-7.58765,2370.12,93.6991,4.51219,2414.26,813.146,4.44802,2371.53,464.466
2483,0,-156.678,2400.31,94.6793,-176.306,2421.47,811.073,-164.671,2408.43,456.099,-7.59004,2370.12,93.6975,4.48678,2414.28,813.146,4.43276,2371.53,464.466
2484,0,-156.655,2400.1,94.6803,-176.332,2421.48,811.072,-164.608,2407.94,456.116,-7.59204,2370.11,93.6961,4.46037,2414.3,813.147,4.41672,2371.54,464.466
2485,0,-156.63,2399.87,94.6802,-176.36,2421.5,811.071,-164.538,2407.38,456.137,-7.59367,2370.12,93.6949,4.43288,2414.32,813.148,4.39999,2371.54,464.466
2486,0,-156.603,2399.6,94.6791,-176.388,2421.51,811.07,-164.467,2406.76,456.162,-7.59495,2370.12,93.694,4.40463,2414.33,813.149,4.38262,2371.54,464.465
2487,0,-156.577,2399.31,94.6771,-176.418,2421.52,811.07,-164.397,2406.09,456.19,-7.59592,2370.12,93.6935,4.37548,2414.35,813.151,4.3647,2371.55,464.465
2488,0,-156.551,2399,94.6743,-176.447,2421.54,811.07,-164.333,2405.38,456.222,-7.59666,2370.13,93.6934,4.34562,2414.36,813.153,4.34631,2371.55,464.465
2489,0,-156.527,2398.68,94.671,-176.478,2421.55,811.07,-164.276,2404.64,456.256,-7.59723,2370.13,93.6937,4.31517,2414.37,813.155,4.32751,2371.55,464.465
2490,0,-156.506,2398.36,94.6675,-176.509,2421.56,811.07,-164.231,2403.89,456.293,-7.5977,2370.14,93.6945,4.28401,2414.38,813.157,4.3084,2371.55,464.465
2491,0,-156.488,2398.04,94.664,-176.54,2421.58,811.07,-164.197,2403.15,456.331,-7.59814,2370.14,93.6957,4.25246,2414.39,813.16,4.28899,2371.55,464.466
2492,0,-156.474,2397.72,94.6609,-176.572,2421.6,811.07,-164.176,2402.42,456.369,-7.59862,2370.15,93.6973,4.22037,2414.4,813.163,4.26937,2371.55,464.466
2493,0,-156.463,2397.43,94.6583,-176.604,2421.61,811.071,-164.168,2401.74,456.407,-7.5992,2370.15,93.6992,4.18798,2414.41,813.166,4.24955,2371.56,464.467
2494,0,-156.456,2397.15,94.6566,-176.636,2421.63,811.071,-164.171,2401.1,456.443,-7.59994,2370.15,93.7013,4.15527,2414.42,813.17,4.22956,2371.56,464.467
2495,0,-156.453,2396.9,94.6557,-176.669,2421.65,811.072,-164.184,2400.53,456.477,-7.60088,2370.16,93.7036,4.12229,2414.43,813.173,4.20941,2371.56,464.468
2496,0,-156.452,2396.69,94.6558,-176.701,2421.67,811.072,-164.204,2400.03,456.506,-7.60206,2370.16,93.7057,4.08911,2414.43,813.177,4.18913,2371.56,464.469
2497,0,-156.453,2396.51,94.6568,-176.734,2421.69,811.073,-164.229,2399.62,456.532,-7.60349,2370.16,93.7077,4.05589,2414.44,813.181,4.16869,2371.56,464.471
2498,0,-156.456,2396.37,94.6584,-176.767,2421.7,811.073,-164.256,2399.3,456.552,-7.60521,2370.16,93.7093,4.02259,2414.44,813.185,4.14809,2371.56,464.473
2499,0,-156.46,2396.28,94.6605,-176.799,2421.72,811.073,-164.284,2399.08,456.565,-7.60719,2370.16,93.7105,3.98929,2414.45,813.189,4.12731,2371.56,464.475
2500,0,-156.464,2396.22,94.6628,-176.832,2421.74,811.073,-164.311,2398.97,456.572,-7.60945,2370.15,93.7112,3.95595,2414.45,813.193,4.10633,2371.56,464.477
2501,0,-156.467,2396.21,94.6649,-176.865,2421.76,811.073,-164.336,2398.98,456.572,-7.61196,2370.15,93.7113,3.92263,2414.45,813.196,4.08513,2371.56,464.479
2502,0,-156.471,2396.25,94.6665,-176.897,2421.78,811.073,-164.358,2399.09,456.565,-7.61469,2370.15,93.7109,3.8894,2414.46,813.2,4.06369,2371.56,464.482
2503,0,-156.474,2396.33,94.6675,-176.929,2421.8,811.072,-164.379,2399.32,456.55,-7.61763,2370.14,93.71,3.85629,2414.46,813.204,4.04196,2371.57,464.485
2504,0,-156.476,2396.45,94.6675,-176.962,2421.83,811.072,-164.4,2399.66,456.528,-7.62073,2370.14,93.7087,3.82314,2414.46,813.207,4.01993,2371.57,464.488
2505,0,-156.479,2396.61,94.6665,-176.994,2421.85,811.07,-164.423,2400.1,456.5,-7.62396,2370.13,93.707,3.79003,2414.46,813.211,3.99759,2371.58,464.492
2506,0,-156.482,2396.81,94.6645,-177.026,2421.87,811.069,-164.45,2400.65,456.466,-7.62727,2370.13,93.7053,3.75706,2414.46,813.214,3.97491,2371.58,464.496
2507,0,-156.486,2397.05,94.6617,-177.058,2421.89,811.067,-164.484,2401.28,456.426,-7.63064,2370.13,93.7035,3.72402,2414.46,813.217,3.95189,2371.59,464.499
2508,0,-156.492,2397.31,94.6582,-177.09,2421.91,811.065,-164.528,2401.98,456.383,-7.63403,2370.13,93.7019,3.69108,2414.46,813.219,3.92854,2371.6,464.503
2509,0,-156.5,2397.6,94.6544,-177.122,2421.93,811.063,-164.585,2402.75,456.337,-7.63741,2370.13,93.7005,3.65796,2414.46,813.222,3.90487,2371.61,464.507
2510,0,-156.512,2397.9,94.6506,-177.154,2421.95,811.06,-164.656,2403.55,456.29,-7.64076,2370.14,93.6994,3.6249,2414.46,813.224,3.88088,2371.62,464.511
2511,0,-156.527,2398.22,94.6472,-177.186,2421.97,811.057,-164.741,2404.37,456.243,-7.64405,2370.15,93.6987,3.59165,2414.45,813.225,3.8566,2371.63,464.514
2512,0,-156.546,2398.53,94.6446,-177.219,2421.99,811.054,-164.839,2405.2,456.197,-7.64727,2370.15,93.6983,3.55832,2414.45,813.227,3.83208,2371.64,464.518
2513,0,-156.568,2398.84,94.6429,-177.251,2422.01,811.05,-164.948,2406,456.153,-7.65043,2370.16,93.6982,3.52463,2414.45,813.228,3.80734,2371.66,464.52
2514,0,-156.592,2399.14,94.6425,-177.284,2422.03,811.047,-165.064,2406.75,456.112,-7.65351,2370.17,93.6982,3.49078,2414.44,813.229,3.78243,2371.67,464.523
2515,0,-156.618,2399.41,94.6434,-177.317,2422.06,811.042,-165.183,2407.45,456.075,-7.6565,2370.18,93.6982,3.45653,2414.44,813.229,3.75737,2371.69,464.525
2516,0,-156.645,2399.66,94.6457,-177.35,2422.08,811.038,-165.3,2408.07,456.043,-7.65943,2370.2,93.6982,3.42199,2414.43,813.23,3.73221,2371.7,464.526
2517,0,-156.67,2399.88,94.6492,-177.384,2422.1,811.033,-165.409,2408.6,456.015,-7.66228,2370.21,93.6979,3.38701,2414.42,813.23,3.70699,2371.71,464.526
2518,0,-156.695,2400.06,94.6536,-177.418,2422.12,811.029,-165.507,2409.03,455.993,-7.66504,2370.22,93.6973,3.35159,2414.42,813.229,3.68172,2371.72,464.526
2519,0,-156.716,2400.2,94.6589,-177.453,2422.14,811.024,-165.59,2409.36,455.975,-7.66771,2370.23,93.6963,3.31559,2414.41,813.229,3.65645,2371.73,464.526
2520,0,-156.734,2400.3,94.6645,-177.488,2422.16,811.019,-165.656,2409.58,455.962,-7.67028,2370.24,93.6948,3.27918,2414.4,813.228,3.63119,2371.74,464.525
2521,0,-156.749,2400.37,94.6703,-177.524,2422.18,811.014,-165.704,2409.71,455.954,-7.67272,2370.25,93.6931,3.24222,2414.4,813.228,3.60595,2371.75,464.523
2522,0,-156.759,2400.4,94.6759,-177.56,2422.2,811.008,-165.735,2409.75,455.95,-7.67503,2370.25,93.691,3.20463,2414.39,813.227,3.58075,2371.75,464.521
2523,0,-156.766,2400.4,94.6809,-177.597,2422.23,811.003,-165.751,2409.71,455.95,-7.67718,2370.26,93.6888,3.16652,2414.38,813.226,3.55561,2371.75,464.518
2524,0,-156.77,2400.38,94.6851,-177.634,2422.25,810.998,-165.754,2409.61,455.953,-7.67915,2370.26,93.6867,3.12797,2414.37,813.225,3.53052,2371.75,464.516
2525,0,-156.772,2400.33,94.6884,-177.672,2422.27,810.993,-165.748,2409.44,455.959,-7.68096,2370.27,93.6848,3.08885,2414.36,813.224,3.50552,2371.75,464.513
2526,0,-156.772,2400.26,94.6905,-177.71,2422.29,810.988,-165.735,2409.24,455.968,-7.68263,2370.27,93.6833,3.04933,2414.35,813.223,3.4806,2371.75,464.511
2527,0,-156.77,2400.18,94.6916,-177.749,2422.31,810.983,-165.718,2409.01,455.978,-7.68418,2370.27,93.6823,3.00943,2414.35,813.222,3.4558,2371.74,464.508
2528,0,-156.768,2400.1,94.6915,-177.787,2422.34,810.979,-165.701,2408.78,455.99,-7.68569,2370.28,93.6819,2.96918,2414.34,813.221,3.43116,2371.74,464.506
2529,0,-156.766,2400.02,94.6903,-177.826,2422.36,810.974,-165.685,2408.54,456.002,-7.68723,2370.28,93.6823,2.92872,2414.33,813.22,3.40671,2371.73,464.504
2530,0,-156.764,2399.94,94.6882,-177.866,2422.38,810.97,-165.673,2408.32,456.014,-7.68894,2370.29,93.6833,2.88806,2414.32,813.219,3.38253,2371.72,464.503
2531,0,-156.763,2399.86,94.6851,-177.905,2422.4,810.965,-165.665,2408.12,456.026,-7.69091,2370.29,93.685,2.84743,2414.31,813.219,3.35869,2371.71,464.501
2532,0,-156.762,2399.8,94.6813,-177.944,2422.42,810.961,-165.663,2407.94,456.036,-7.69331,2370.29,93.6871,2.80695,2414.3,813.218,3.33529,2371.7,464.501
2533,0,-156.761,2399.75,94.6768,-177.983,2422.44,810.957,-165.666,2407.8,456.046,-7.69623,2370.3,93.6895,2.76669,2414.3,813.218,3.31242,2371.69,464.5
2534,0,-156.761,2399.7,94.6717,-178.021,2422.47,810.952,-165.675,2407.69,456.054,-7.69978,2370.3,93.692,2.72683,2414.29,813.218,3.29019,2371.68,464.5
2535,0,-156.76,2399.67,94.6661,-178.059,2422.49,810.948,-165.688,2407.6,456.06,-7.70405,2370.3,93.6944,2.68751,2414.28,813.218,3.26874,2371.68,464.5
2536,0,-156.759,2399.64,94.66,-178.097,2422.51,810.944,-165.705,2407.55,456.066,-7.70905,2370.3,93.6964,2.64896,2414.27,813.218,3.24818,2371.67,464.5
2537,0,-156.757,2399.61,94.6535,-178.133,2422.53,810.94,-165.725,2407.51,456.069,-7.71476,2370.3,93.698,2.61116,2414.27,813.219,3.22865,2371.66,464.5
2538,0,-156.754,2399.58,94.6467,-178.168,2422.55,810.936,-165.747,2407.49,456.073,-7.72106,2370.3,93.6989,2.57447,2414.26,813.22,3.21023,2371.65,464.501
2539,0,-156.749,2399.56,94.6397,-178.203,2422.57,810.932,-165.77,2407.47,456.075,-7.72781,2370.3,93.6991,2.53897,2414.26,813.22,3.19305,2371.64,464.501
2540,0,-156.743,2399.53,94.6328,-178.235,2422.6,810.928,-165.793,2407.46,456.076,-7.73477,2370.3,93.6985,2.50484,2414.25,813.221,3.17717,2371.63,464.502
2541,0,-156.735,2399.5,94.6262,-178.267,2422.62,810.924,-165.815,2407.44,456.077,-7.74167,2370.3,93.6971,2.47216,2414.25,813.222,3.16263,2371.62,464.502
2542,0,-156.727,2399.47,94.62,-178.296,2422.64,810.92,-165.836,2407.42,456.078,-7.74823,2370.3,93.695,2.4412,2414.24,813.224,3.14949,2371.61,464.502
2543,0,-156.717,2399.44,94.6145,-178.324,2422.66,810.915,-165.854,2407.4,456.079,-7.75412,2370.29,93.6923,2.41202,2414.24,813.225,3.13773,2371.6,464.502
2544,0,-156.707,2399.41,94.6101,-178.35,2422.69,810.911,-165.871,2407.37,456.08,-7.75906,2370.29,93.6891,2.3847,2414.23,813.226,3.12732,2371.59,464.502
2545,0,-156.698,2399.38,94.607,-178.374,2422.71,810.907,-165.887,2407.34,456.08,-7.7628,2370.29,93.6856,2.35949,2414.23,813.228,3.11821,2371.58,464.502
2546,0,-156.69,2399.36,94.6054,-178.396,2422.73,810.902,-165.901,2407.31,456.08,-7.76517,2370.29,93.6819,2.33636,2414.23,813.229,3.11028,2371.57,464.502
2547,0,-156.684,2399.35,94.6054,-178.416,2422.76,810.897,-165.916,2407.3,456.079,-7.76607,2370.29,93.6782,2.31541,2414.23,813.231,3.10346,2371.56,464.501
2548,0,-156.681,2399.36,94.6071,-178.433,2422.78,810.893,-165.931,2407.31,456.076,-7.76551,2370.29,93.6746,2.29668,2414.23,813.232,3.0976,2371.55,464.5
2549,0,-156.68,2399.39,94.6104,-178.448,2422.81,810.888,-165.948,2407.34,456.072,-7.76358,2370.29,93.6711,2.2803,2414.23,813.234,3.09257,2371.54,464.499
2550,0,-156.683,2399.43,94.6153,-178.461,2422.84,810.883,-165.968,2407.41,456.067,-7.76047,2370.29,93.6679,2.26615,2414.23,813.236,3.08825,2371.53,464.498
2551,0,-156.689,2399.5,94.6216,-178.471,2422.86,810.878,-165.991,2407.51,456.06,-7.75639,2370.29,93.6648,2.25445,2414.23,813.237,3.08448,2371.53,464.497
2552,0,-156.699,2399.58,94.629,-178.48,2422.89,810.873,-166.019,2407.65,456.051,-7.75166,2370.3,93.6621,2.24495,2414.24,813.239,3.08117,2371.52,464.495
2553,0,-156.711,2399.69,94.6373,-178.486,2422.92,810.868,-166.051,2407.84,456.04,-7.74659,2370.3,93.6595,2.23764,2414.24,813.24,3.07818,2371.52,464.493
2554,0,-156.727,2399.81,94.646,-178.489,2422.96,810.863,-166.088,2408.06,456.028,-7.74148,2370.3,93.6572,2.23267,2414.24,813.241,3.07545,2371.52,464.491
2555,0,-156.745,2399.95,94.655,-178.491,2422.99,810.858,-166.129,2408.32,456.015,-7.73663,2370.31,93.6551,2.22975,2414.25,813.242,3.0729,2371.52,464.489
2556,0,-156.765,2400.1,94.6639,-178.49,2423.02,810.854,-166.174,2408.6,456.001,-7.73229,2370.31,93.6531,2.22894,2414.26,813.244,3.07052,2371.53,464.487
2557,0,-156.786,2400.26,94.6724,-178.488,2423.06,810.849,-166.221,2408.9,455.986,-7.72863,2370.32,93.6512,2.22995,2414.26,813.245,3.06828,2371.54,464.485
